match_key_type,match_key,factgrid_qid,factgrid_qid_number,source_label,source_aliases_en,source_cdli_id_raw,source_oare_id,source_b_number
oare_id,dfa85b8a-e050-455a-b67c-354187b8bbd2,Q1371847,1371847,Cuneiform Tablet Sadberk 25 (ARK 169-9477),ARK. 169-9477 | P498552 | Cuneiform Tablet Sadberk 25 (ARK 169-9477),P498552,dfa85b8a-e050-455a-b67c-354187b8bbd2,B012401
oare_id,dfaa9590-ecfc-29dd-0b69-fdb6a638195f,Q1360257,1360257,Cuneiform Tablet VS 26 138 (VAT 9287),VS 26 138 | P358273 | Cuneiform Tablet VS 26 138 (VAT 9287),P358273,dfaa9590-ecfc-29dd-0b69-fdb6a638195f,B001453
oare_id,dfab09a9-3917-ec5d-42f0-a999b8812a11,Q1369742,1369742,Cuneiform Tablet KTS 1 1b,KTS 1 1b | P359999 | Ka 153 | Cuneiform Tablet KTS 1 1b,P359999,dfab09a9-3917-ec5d-42f0-a999b8812a11,B010270
oare_id,dfad0b67-e34c-44df-8d8c-f5bf640f8ae2,Q1362653,1362653,Cuneiform Tablet Kt 94/k 927 (AKT 6a 283),Kt 94/k 927 | AKT 6a 283 | P499134 | Cuneiform Tablet Kt 94/k 927 (AKT 6a 283),P499134,dfad0b67-e34c-44df-8d8c-f5bf640f8ae2,B003165
oare_id,dfb535b5-854d-478c-9cf0-f3188d8ca74b,Q1368267,1368267,Cuneiform Tablet Kt n/k 729,Kt n/k 729 | Cuneiform Tablet Kt n/k 729,,dfb535b5-854d-478c-9cf0-f3188d8ca74b,B008785
oare_id,dfbb9356-5533-c828-57f7-07e55e6895a6,Q1359260,1359260,Cuneiform Tablet CCT 4 13a (BM 115141),CCT 4 13a | BM 115141 | P358643 | Cuneiform Tablet CCT 4 13a (BM 115141),P358643,dfbb9356-5533-c828-57f7-07e55e6895a6,B000248
oare_id,dfbc0b99-83e2-4c51-a8ca-e0fbbcf45c6d,Q1368268,1368268,Cuneiform Tablet Kt 92/k 1023,"Kt 92/k 1023 | ArAn 9/1, 54 | P498655 | AMM 1-875-92 | Cuneiform Tablet Kt 92/k 1023",P498655,dfbc0b99-83e2-4c51-a8ca-e0fbbcf45c6d,B008786
oare_id,dfc1c939-bbe1-4cfe-b1ad-6ac3ff791267,Q1368269,1368269,Cuneiform Tablet Kt a/k 621b,Kt a/k 621b | Cuneiform Tablet Kt a/k 621b,,dfc1c939-bbe1-4cfe-b1ad-6ac3ff791267,B008787
oare_id,dfc2ac90-7f13-4efb-8077-df40461f1b17,Q1372167,1372167,Cuneiform Tablet LB 1184,LB 1184 | P389566 | Cuneiform Tablet LB 1184,P389566,dfc2ac90-7f13-4efb-8077-df40461f1b17,B012726
oare_id,dfc5c56e-502a-4a42-906e-ef9db2e80f63,Q1368270,1368270,Cuneiform Tablet Kt m/k 118,Kt m/k 118 | P535289 | Cuneiform Tablet Kt m/k 118,P535289,dfc5c56e-502a-4a42-906e-ef9db2e80f63,B008788
oare_id,dfdae667-4f70-42d1-9e75-1df08f6e1879,Q1371221,1371221,Cuneiform Tablet TTC 15,TTC 15 | P357860 | Cuneiform Tablet TTC 15,P357860,dfdae667-4f70-42d1-9e75-1df08f6e1879,B011767
oare_id,dfdc63d2-6d39-42a5-a365-5d7bd27c612c,Q1359822,1359822,Cuneiform Tablet Prague I 468,ICK 4 468 | P359078 | Prag I 468 | Cuneiform Tablet Prague I 468,P359078,dfdc63d2-6d39-42a5-a365-5d7bd27c612c,B000822
oare_id,dfde51e2-f181-4292-9938-c24446155119,Q1368271,1368271,Cuneiform Tablet Kt 87/k 521,Kt 87/k 521 | Cuneiform Tablet Kt 87/k 521,,dfde51e2-f181-4292-9938-c24446155119,B008789
oare_id,dfe66377-efb6-46e7-858d-b87859df6e35,Q1368272,1368272,Cuneiform Tablet Kt c/k 1560 (AKT 9a 89),Kt c/k 1560 | AKT 9a 89 | P536593 | Cuneiform Tablet Kt c/k 1560 (AKT 9a 89),P536593,dfe66377-efb6-46e7-858d-b87859df6e35,B008790
oare_id,dfe716df-411e-4b7b-8dc8-d0a3f59ad623,Q1359539,1359539,Cuneiform Tablet CCT 6 20b (BM 115076),CCT 6 20b | BM 115076 | P358922 | Cuneiform Tablet CCT 6 20b (BM 115076),P358922,dfe716df-411e-4b7b-8dc8-d0a3f59ad623,B000531
oare_id,dff0616f-9d74-57fc-f592-ca3c039bc111,Q1359303,1359303,Cuneiform Tablet CCT 4 30b (BM 113337),CCT 4 30b | BM 113337 | P358686 | Cuneiform Tablet CCT 4 30b (BM 113337),P358686,dff0616f-9d74-57fc-f592-ca3c039bc111,B000291
oare_id,dff349f3-1434-7708-33de-a0325320f4a2,Q1360457,1360457,Cuneiform Tablet Kt 90/k 344 (TPAK 1 112),Kt 90/k 344 | P360324 | TPAK 1 112 | Cuneiform Tablet Kt 90/k 344 (TPAK 1 112),P360324,dff349f3-1434-7708-33de-a0325320f4a2,B001654
oare_id,dff850c8-ccd4-44a9-9994-2834ca832a6d,Q1362329,1362329,Cuneiform Tablet Kt 92/k 195 (AKT 5 50),Kt 92/k 195 | AKT 5 50 | P498778 | Cuneiform Tablet Kt 92/k 195 (AKT 5 50),P498778,dff850c8-ccd4-44a9-9994-2834ca832a6d,B002841
oare_id,dffec7cf-733f-420a-99dc-b4058ad3731a,Q1360064,1360064,Cuneiform Tablet Prague I 764,ICK 4 764 | P359334 | Prag I 764 | Cuneiform Tablet Prague I 764,P359334,dffec7cf-733f-420a-99dc-b4058ad3731a,B001066
oare_id,e001490b-d838-4611-aa65-1f793bf47720,Q1368273,1368273,Cuneiform Tablet Kt a/k 1437a,Kt a/k 1437a | Cuneiform Tablet Kt a/k 1437a,,e001490b-d838-4611-aa65-1f793bf47720,B008791
oare_id,e00b483f-aa8d-47f2-a31a-1576b30a92f5,Q1368274,1368274,Cuneiform Tablet Kt 94/k 631 (AKT 6d 761),Kt 94/k 631 | AKT 6d 761 | P535385 | Cuneiform Tablet Kt 94/k 631 (AKT 6d 761),P535385,e00b483f-aa8d-47f2-a31a-1576b30a92f5,B008792
oare_id,e00d53c2-842e-4add-b2f4-685332688632,Q1368275,1368275,Cuneiform Tablet Kt g/k 65,Kt g/k 65 | Cuneiform Tablet Kt g/k 65,,e00d53c2-842e-4add-b2f4-685332688632,B008793
oare_id,e010a7d4-4fd8-48c2-b0cb-3043b0e118c6,Q1371820,1371820,Cuneiform Tablet HAM 1983.106 Mirror,HAM 1983.106 Mirror | P393105 | Cuneiform Tablet HAM 1983.106 Mirror,P393105,e010a7d4-4fd8-48c2-b0cb-3043b0e118c6,B012374
oare_id,e012454b-8891-42aa-be1b-74cc39e8810f,Q1372663,1372663,Cuneiform Tablet Nesr. C30,Nesr. C30 Landsberger | Cuneiform Tablet Nesr. C30,,e012454b-8891-42aa-be1b-74cc39e8810f,B013231
oare_id,e0140beb-c500-195d-489f-9bf5a5fcb784,Q1371055,1371055,Cuneiform Tablet TC 3 125,TC 3 125 | P357691 | Cuneiform Tablet TC 3 125,P357691,e0140beb-c500-195d-489f-9bf5a5fcb784,B011600
oare_id,e02116e6-3f4c-4a9c-ad41-23409cbef1c3,Q1359639,1359639,Cuneiform Tablet CCT 6 44c (BM 115309),CCT 6 44c | BM 115309 | P359021 | Cuneiform Tablet CCT 6 44c (BM 115309),P359021,e02116e6-3f4c-4a9c-ad41-23409cbef1c3,B000631
oare_id,e02214ff-d365-e16b-6fe8-da79f17b611d,Q1360374,1360374,Cuneiform Tablet Kt 90/k 163 (TPAK 1 36),Kt 90/k 163 | P360246 | TPAK 1 36 | Cuneiform Tablet Kt 90/k 163 (TPAK 1 36),P360246,e02214ff-d365-e16b-6fe8-da79f17b611d,B001571
oare_id,e0255830-ef60-4bf4-8c9b-cfbcc6312cab,Q1360084,1360084,Cuneiform Tablet Prague I 651,ICK 4 651 | P359250 | Prag I 651 | Cuneiform Tablet Prague I 651,P359250,e0255830-ef60-4bf4-8c9b-cfbcc6312cab,B000987
oare_id,e02682c0-2cc4-d770-fed1-e5a3272abae5,Q1370790,1370790,Cuneiform Tablet TC 1 80,TC 1 80 | APU 232 | P357415 | Cuneiform Tablet TC 1 80,P357415,e02682c0-2cc4-d770-fed1-e5a3272abae5,B011333
oare_id,e02c103c-3c8b-e22d-2077-0e09e8db869a,Q1360200,1360200,Cuneiform Tablet VS 26 60 (VAT 13527),VS 26 60 | P358215 | Cuneiform Tablet VS 26 60 (VAT 13527),P358215,e02c103c-3c8b-e22d-2077-0e09e8db869a,B001396
oare_id,e03173dc-7d9f-4b4f-84c3-108e53294ee7,Q1368276,1368276,Cuneiform Tablet Kt 94/k 293,Kt 94/k 293 | Cuneiform Tablet Kt 94/k 293,,e03173dc-7d9f-4b4f-84c3-108e53294ee7,B008794
oare_id,e0323759-04b6-40c8-9d2e-492bbed08f26,Q1369588,1369588,Cuneiform Tablet ICK 2 191 (Ka 531),ICK 2 191 | P359776 | Ka 531 | Cuneiform Tablet ICK 2 191 (Ka 531),P359776,e0323759-04b6-40c8-9d2e-492bbed08f26,B010116
oare_id,e0374d81-3b2a-4a5e-a335-3e34daa0251f,Q1368277,1368277,Cuneiform Tablet Kt c/k 852,Kt c/k 852 | Cuneiform Tablet Kt c/k 852,,e0374d81-3b2a-4a5e-a335-3e34daa0251f,B008795
oare_id,e038e30e-bd92-4f78-a78c-a60455ee7b43,Q1360927,1360927,Cuneiform Tablet OIP 27 39,OIP 27 39 | P360762 | Cuneiform Tablet OIP 27 39,P360762,e038e30e-bd92-4f78-a78c-a60455ee7b43,B002123
oare_id,e0400c5c-8dd6-8de1-481f-4481f16ce165,Q1360304,1360304,Cuneiform Tablet VS 26 191 B (VAT 13561),"VS 26 191 ""B"" | P358318 | Cuneiform Tablet VS 26 191 B (VAT 13561)",P358318,e0400c5c-8dd6-8de1-481f-4481f16ce165,B001500
oare_id,e045a9de-819d-4de2-9617-7886ca5a4590,Q1368278,1368278,Cuneiform Tablet Kt 94/k 869b (AKT 6d 765),Kt 94/k 869b | AKT 6d 765 | P535399 | Cuneiform Tablet Kt 94/k 869b (AKT 6d 765),P535399,e045a9de-819d-4de2-9617-7886ca5a4590,B008796
oare_id,e0474415-9913-4c7f-ba5d-1924c9b53846,Q1368279,1368279,Cuneiform Tablet Kt 94/k 904a+b (AKT 6e 1027),Kt 94/k 904a+b | AKT 6e 1027 | P535647 | Cuneiform Tablet Kt 94/k 904a+b (AKT 6e 1027),P535647,e0474415-9913-4c7f-ba5d-1924c9b53846,B008797
oare_id,e048bc23-08d2-dd37-3f67-a04efad5d3f9,Q1372100,1372100,Cuneiform Seal Legend of Uṣipiškum son of Šū-Anum,Seal legend of Seal of U?ipiškum s. Š?-Anum | Cuneiform Seal Legend of Uṣipiškum son of Šū-Anum,,e048bc23-08d2-dd37-3f67-a04efad5d3f9,B012658
oare_id,e050e565-ef8c-44ca-ab85-5211baaf0d2b,Q1368280,1368280,Cuneiform Tablet Kt v/k 175,Kt v/k 175 | Cuneiform Tablet Kt v/k 175,,e050e565-ef8c-44ca-ab85-5211baaf0d2b,B008798
oare_id,e052f4a7-0efb-4b1e-bb54-9f0fb7094f41,Q1372576,1372576,Cuneiform Tablet CULC 625,CULC 625 | P429324 | Cuneiform Tablet CULC 625,P429324,e052f4a7-0efb-4b1e-bb54-9f0fb7094f41,B013144
oare_id,e05f20dc-7a27-4b71-8d0f-628a8757091d,Q1368281,1368281,Cuneiform Tablet Kt 94/k 672 (AKT 6e 996),Kt 94/k 672 | AKT 6e 996 | P535620 | Cuneiform Tablet Kt 94/k 672 (AKT 6e 996),P535620,e05f20dc-7a27-4b71-8d0f-628a8757091d,B008799
oare_id,e05fb9bc-4c50-4797-b2ec-f3c3be6ffa81,Q1359723,1359723,Cuneiform Tablet KTB 5,KTB 5 | P361658 | Cuneiform Tablet KTB 5,P361658,e05fb9bc-4c50-4797-b2ec-f3c3be6ffa81,B000718
oare_id,e06112e0-4186-4bf4-a278-37f0a7dabdb9,Q1368282,1368282,Cuneiform Tablet Kt k/k 120,Kt k/k 120 | Cuneiform Tablet Kt k/k 120,,e06112e0-4186-4bf4-a278-37f0a7dabdb9,B008800
oare_id,e069d7c7-15dc-1fff-9630-3e07f73ad2ab,Q1360491,1360491,Cuneiform Tablet Kt 90/k 139 (TPAK 1 145),Kt 90/k 139 | P360357 | TPAK 1 145 | Cuneiform Tablet Kt 90/k 139 (TPAK 1 145),P360357,e069d7c7-15dc-1fff-9630-3e07f73ad2ab,B001688
oare_id,e06b3bef-ceb3-eb26-84e5-6eb5282204f6,Q1371478,1371478,Cuneiform Tablet TMH 1 5b,TMH 1 5b | P358063 | HS 330 | Cuneiform Tablet TMH 1 5b,P358063,e06b3bef-ceb3-eb26-84e5-6eb5282204f6,B012026
oare_id,e0754176-a817-4b0f-971f-70b146808b54,Q1368283,1368283,Cuneiform Tablet Kt m/k 40,Kt m/k 40 | P535216 | Cuneiform Tablet Kt m/k 40,P535216,e0754176-a817-4b0f-971f-70b146808b54,B008801
oare_id,e07e634e-27a1-4703-b42f-97035ab1ab48,Q1368284,1368284,Cuneiform Tablet Kt d/k 35a (AKT 10 47b),Kt d/k 35a | AKT 10 47b | P536718 | Cuneiform Tablet Kt d/k 35a (AKT 10 47b),P536718,e07e634e-27a1-4703-b42f-97035ab1ab48,B008802
oare_id,e08a9a3b-ae2b-4cc0-8615-c017ce38bc88,Q1360616,1360616,Cuneiform Tablet AKT 1 28 (Ist. 12487),AKT 1 28 | P360487 | Cuneiform Tablet AKT 1 28 (Ist. 12487),P360487,e08a9a3b-ae2b-4cc0-8615-c017ce38bc88,B001813
oare_id,e092df5a-b1bd-49f3-ad47-1ab8f8272d33,Q1368285,1368285,Cuneiform Tablet Kt 92/k 123 (AKT 8 321),Kt 92/k 123 | AKT 8 321 | P536452 | Cuneiform Tablet Kt 92/k 123 (AKT 8 321),P536452,e092df5a-b1bd-49f3-ad47-1ab8f8272d33,B008803
oare_id,e0a28380-cd8c-4d3f-9bb7-63cbf8fca145,Q1368286,1368286,Cuneiform Tablet Kt a/k 95,Kt a/k 95 | Cuneiform Tablet Kt a/k 95,,e0a28380-cd8c-4d3f-9bb7-63cbf8fca145,B008804
oare_id,e0aa02fe-8be9-446c-94e2-20183136e05a,Q1368287,1368287,Cuneiform Tablet Kt 92/k 541 (AKT 11a 2),Kt 92/k 541 | AKT 11a 2 | P536737 | Cuneiform Tablet Kt 92/k 541 (AKT 11a 2),P536737,e0aa02fe-8be9-446c-94e2-20183136e05a,B008805
oare_id,e0b4cfc8-a2a9-42f1-82c1-9ab665c8762b,Q1368288,1368288,Cuneiform Tablet Kt 88/k 251 (AKT 7a 26),Kt 88/k 251 | AKT 7a 26 | P535843 | Cuneiform Tablet Kt 88/k 251 (AKT 7a 26),P535843,e0b4cfc8-a2a9-42f1-82c1-9ab665c8762b,B008806
oare_id,e0bf94f0-848d-1936-e20c-1529cc3c2399,Q1360824,1360824,Cuneiform Tablet Kt v/k 46 (AKT 3 53),AKT 3 53 | P360662 | Cuneiform Tablet Kt v/k 46 (AKT 3 53),P360662,e0bf94f0-848d-1936-e20c-1529cc3c2399,B002020
oare_id,e0ca1261-af48-40f1-b808-32fcd3060a0c,Q1368289,1368289,Cuneiform Tablet Kt a/k 848,Kt a/k 848 | Cuneiform Tablet Kt a/k 848,,e0ca1261-af48-40f1-b808-32fcd3060a0c,B008807
oare_id,e0d198c7-d15f-4cfc-92f5-12b2cfcd28b3,Q1368290,1368290,Cuneiform Tablet Kt 94/k 1369a (AKT 6d 759),Kt 94/k 1369a | AKT 6d 759 | P535445 | Cuneiform Tablet Kt 94/k 1369a (AKT 6d 759),P535445,e0d198c7-d15f-4cfc-92f5-12b2cfcd28b3,B008808
oare_id,e0e36ee8-5596-4d32-9154-60bdbeb9b1d1,Q1360886,1360886,Cuneiform Tablet OIP 27 1,OIP 27 1 | Alisar b 1600 | P360724 | Cuneiform Tablet OIP 27 1,P360724,e0e36ee8-5596-4d32-9154-60bdbeb9b1d1,B002082
oare_id,e0e69f66-478a-830e-337b-3d388e676140,Q1360154,1360154,Cuneiform Tablet VS 26 6 (VAT 9255),VS 26 6 | P333928 | Cuneiform Tablet VS 26 6 (VAT 9255),P333928,e0e69f66-478a-830e-337b-3d388e676140,B001349
oare_id,e0fcde9a-5bba-4bd4-af28-9b96ae44803a,Q1361197,1361197,Cuneiform Tablet Kt n/k 77 (AfO 35 52-3),Kt n/k 77 | P361416 | AfO 35 52-3 | Cuneiform Tablet Kt n/k 77 (AfO 35 52-3),P361416,e0fcde9a-5bba-4bd4-af28-9b96ae44803a,B002394
oare_id,e0fe72bf-874c-46d5-9b98-e263427e397e,Q1372101,1372101,Cuneiform Tablet A 1,A 1 | Cuneiform Tablet A 1,,e0fe72bf-874c-46d5-9b98-e263427e397e,B012659
oare_id,e10a5a27-c51d-4741-8db7-27b2b3f74d38,Q1370845,1370845,Cuneiform Tablet TC 1 136,TC 1 136 | P357471 | Cuneiform Tablet TC 1 136,P357471,e10a5a27-c51d-4741-8db7-27b2b3f74d38,B011388
oare_id,e1113744-c1a3-4d11-b657-7fec5623cbfa,Q1370190,1370190,Cuneiform Tablet NBC 11444,NBC 11444 | P292644 | Cuneiform Tablet NBC 11444,P292644,e1113744-c1a3-4d11-b657-7fec5623cbfa,B010726
oare_id,e1191d8f-60dc-465a-ac1c-72214806b8c4,Q1368291,1368291,Cuneiform Tablet Kt 90/k 199,Kt 90/k 199 | envelope fragment | Cuneiform Tablet Kt 90/k 199,,e1191d8f-60dc-465a-ac1c-72214806b8c4,B008809
oare_id,e11e8d49-f829-45e9-8da4-deacbf81ff6e,Q1368292,1368292,Cuneiform Tablet Kt 90/k 499,Kt 90/k 499 | Tunca Bullae | Cuneiform Tablet Kt 90/k 499,,e11e8d49-f829-45e9-8da4-deacbf81ff6e,B008810
oare_id,e127ea4b-db14-8b91-916f-b02d1b452c96,Q1359423,1359423,Cuneiform Tablet CCT 5 29b (BM 115187),CCT 5 29b | BM 115187 | P358803 | Cuneiform Tablet CCT 5 29b (BM 115187),P358803,e127ea4b-db14-8b91-916f-b02d1b452c96,B000413
oare_id,e12bd3e9-684b-66c3-01de-176ec16d537b,Q1370982,1370982,Cuneiform Tablet TC 3 52,TC 3 52 | P357618 | Cuneiform Tablet TC 3 52,P357618,e12bd3e9-684b-66c3-01de-176ec16d537b,B011527
oare_id,e12d5b0b-8f90-4410-9924-26882a259fa6,Q1362605,1362605,Cuneiform Tablet Kt 94/k 1141 (AKT 6a 236a mirror),Kt 94/k 1141 mirror | AKT 6a 236a mirror | P499043 | Cuneiform Tablet Kt 94/k 1141 (AKT 6a 236a mirror),P499043,e12d5b0b-8f90-4410-9924-26882a259fa6,B003117
oare_id,e134255e-ccf8-483b-9583-183c91d7ad72,Q1371671,1371671,Cuneiform Tablet MMUM 35426,MMUM 35426 | P431278 | Cuneiform Tablet MMUM 35426,P431278,e134255e-ccf8-483b-9583-183c91d7ad72,B012220
oare_id,e13e4614-7197-4888-894c-63531a4c2375,Q1368293,1368293,Cuneiform Tablet Kt 92/k 465,Kt 92/k 465 | Cuneiform Tablet Kt 92/k 465,,e13e4614-7197-4888-894c-63531a4c2375,B008811
oare_id,e147bc67-e590-41ea-a2ad-34e5d0c4f7c6,Q1368294,1368294,Cuneiform Tablet Kt m/k 174a,Kt m/k 174a | P535339 | Cuneiform Tablet Kt m/k 174a,P535339,e147bc67-e590-41ea-a2ad-34e5d0c4f7c6,B008812
oare_id,e148bbf4-ba86-445d-87a4-5ad0e69242d7,Q1369194,1369194,Cuneiform Tablet Ass. 14479,Ass. 14479 | P357328 | Cuneiform Tablet Ass. 14479,P357328,e148bbf4-ba86-445d-87a4-5ad0e69242d7,B009720
oare_id,e1498106-4eba-85ea-8f2f-9784589a1c56,Q1359514,1359514,Cuneiform Tablet CCT 6 11b (BM 115046),CCT 6 11b | BM 115046 | P358895 | Cuneiform Tablet CCT 6 11b (BM 115046),P358895,e1498106-4eba-85ea-8f2f-9784589a1c56,B000506
oare_id,e14b94c7-2326-4f63-adbf-c8f2c5673a01,Q1368295,1368295,Cuneiform Tablet Kt 88/k 69 (AKT 7a 228),Kt 88/k 69 | AKT 7a 228 | P536051 | Cuneiform Tablet Kt 88/k 69 (AKT 7a 228),P536051,e14b94c7-2326-4f63-adbf-c8f2c5673a01,B008813
oare_id,e14ee00c-2e4b-45dc-82b0-f02fb04e9b18,Q1368296,1368296,Cuneiform Tablet Kt 93/k 545,Kt 93/k 545 | Cuneiform Tablet Kt 93/k 545,,e14ee00c-2e4b-45dc-82b0-f02fb04e9b18,B008814
oare_id,e156add5-d726-4ae5-b233-037e8e9ed90e,Q1368297,1368297,Cuneiform Tablet Kt a/k 855,Kt a/k 855 | Cuneiform Tablet Kt a/k 855,,e156add5-d726-4ae5-b233-037e8e9ed90e,B008815
oare_id,e15c95ca-3b07-46e9-99b7-bf3110262cb5,Q1368298,1368298,Cuneiform Tablet Kt 92/k 460,Kt 92/k 460 | Cuneiform Tablet Kt 92/k 460,,e15c95ca-3b07-46e9-99b7-bf3110262cb5,B008816
oare_id,e15d8336-9e8f-47d6-8d5d-9feb4bd5a6c0,Q1368299,1368299,Cuneiform Tablet Kt a/k 452a,"Kt a/k 452a | AKT 1, 50 | P360509 | Kt a/k 452a&b | Cuneiform Tablet Kt a/k 452a",P360509,e15d8336-9e8f-47d6-8d5d-9feb4bd5a6c0,B008817
oare_id,e173eb4e-96f5-e42a-71a7-d9714a1ecf61,Q1370227,1370227,Cuneiform Tablet BIN 4 186 (NBC 4015),BIN 4 186 Tablet | P293730 | NBC 4015 | Cuneiform Tablet BIN 4 186 (NBC 4015),P293730,e173eb4e-96f5-e42a-71a7-d9714a1ecf61,B010764
oare_id,e178deec-a562-46c2-9f9c-963000b3311d,Q1362417,1362417,Cuneiform Tablet Kt 94/k 1029A (AKT 6a 61),Kt 94/k 1029A | AKT 6a 61 | P498865 | Cuneiform Tablet Kt 94/k 1029A (AKT 6a 61),P498865,e178deec-a562-46c2-9f9c-963000b3311d,B002929
oare_id,e18c267c-d397-4318-b821-c053d6f32818,Q1368300,1368300,Cuneiform Tablet Kt 91/k 517 (AKT 8 306),Kt 91/k 517 | AKT 8 306 | P536437 | Cuneiform Tablet Kt 91/k 517 (AKT 8 306),P536437,e18c267c-d397-4318-b821-c053d6f32818,B008818
oare_id,e1901b10-62d4-403e-8fe1-6ca8c1aec383,Q1369539,1369539,Cuneiform Tablet ICK 2 128a (Ka 732),ICK 2 128a | P359716 | Ka 732 | Cuneiform Tablet ICK 2 128a (Ka 732),P359716,e1901b10-62d4-403e-8fe1-6ca8c1aec383,B010067
oare_id,e1a039e5-391c-4182-960e-713d4bd77a69,Q1368301,1368301,Cuneiform Tablet Kt 94/k 1252 (AKT 6b 353),Kt 94/k 1252 | AKT 6b 353 | P534834 | Cuneiform Tablet Kt 94/k 1252 (AKT 6b 353),P534834,e1a039e5-391c-4182-960e-713d4bd77a69,B008819
oare_id,e1a2044b-20a8-46bb-8290-004f4aac6916,Q1368302,1368302,Cuneiform Tablet Kt c/k 332,Kt c/k 332 | Cuneiform Tablet Kt c/k 332,,e1a2044b-20a8-46bb-8290-004f4aac6916,B008820
oare_id,e1a4b9e3-075b-2989-f8e8-11b4b107cf5a,Q1369858,1369858,Cuneiform Tablet KTS 1 54f,KTS 1 54f | P360115 | Ka 22 | Cuneiform Tablet KTS 1 54f,P360115,e1a4b9e3-075b-2989-f8e8-11b4b107cf5a,B010388
oare_id,e1b37ff6-1fe1-4d64-96de-9167ebd74e94,Q1368303,1368303,Cuneiform Tablet Kt c/k 470+767 (FS Günbattı 55),Kt c/k 470+767 | FS Günbattı 55-57 text 5 | P536921 | FS Günbattı 55 | Cuneiform Tablet Kt c/k 470+767 (FS Günbattı 55),P536921,e1b37ff6-1fe1-4d64-96de-9167ebd74e94,B008821
oare_id,e1b388e1-f351-f18d-9b88-16b0777383cf,Q1359268,1359268,Cuneiform Tablet CCT 4 16a (BM 115152),CCT 4 16a | BM 115152 | P358651 | Cuneiform Tablet CCT 4 16a (BM 115152),P358651,e1b388e1-f351-f18d-9b88-16b0777383cf,B000256
oare_id,e1be2c14-ea3b-4d36-a6aa-9268480a984c,Q1368304,1368304,Cuneiform Tablet Kt 99/k 139a (FS Forrer 274-84),Kt 99/k 139a | Studies Forrer 276-278 | P361340 | FS Forrer 274-84 | Cuneiform Tablet Kt 99/k 139a (FS Forrer 274-84),P361340,e1be2c14-ea3b-4d36-a6aa-9268480a984c,B008822
oare_id,e1c07ec0-e904-402a-9b78-5fe7bedafae0,Q1368305,1368305,Cuneiform Tablet Kt c/k 38,Kt c/k 38 | Cuneiform Tablet Kt c/k 38,,e1c07ec0-e904-402a-9b78-5fe7bedafae0,B008823
oare_id,e1c36aba-58a7-d19f-5865-6152cc026a10,Q1360137,1360137,Cuneiform Tablet VS 26 91a (VAT 9238),VS 26 91a | P333905 | Cuneiform Tablet VS 26 91a (VAT 9238),P333905,e1c36aba-58a7-d19f-5865-6152cc026a10,B001332
oare_id,e1cb3ae9-728a-4d87-8643-7b00f702e491,Q1370424,1370424,Cuneiform Tablet BIN 6 253 (NBC 3837),BIN 6 253 | P297363 | Cuneiform Tablet BIN 6 253 (NBC 3837),P297363,e1cb3ae9-728a-4d87-8643-7b00f702e491,B010962
oare_id,e1dbf0c9-632f-4f9a-a9c7-56f907d26e5d,Q1368306,1368306,Cuneiform Tablet Kt 92/k 129 (AKT 8 342),Kt 92/k 129 | AKT 8 342 | P536474 | Cuneiform Tablet Kt 92/k 129 (AKT 8 342),P536474,e1dbf0c9-632f-4f9a-a9c7-56f907d26e5d,B008825
oare_id,e1def252-20ac-2d70-fc2c-963d7ea333f4,Q1359127,1359127,Cuneiform Tablet CCT 2 11a (BM 113552),CCT 2 11a | BM 113552 | P358511 | Cuneiform Tablet CCT 2 11a (BM 113552),P358511,e1def252-20ac-2d70-fc2c-963d7ea333f4,B000114
oare_id,e1e1415e-31ec-4580-bb0f-488eea3cf25a,Q1368307,1368307,Cuneiform Tablet Kt 94/k 1670 (AKT 6c 594),Kt 94/k 1670 | AKT 6c 594 | P535055 | Cuneiform Tablet Kt 94/k 1670 (AKT 6c 594),P535055,e1e1415e-31ec-4580-bb0f-488eea3cf25a,B008826
oare_id,e1efab02-aac5-4bd5-9311-db209f331fbe,Q1368308,1368308,Cuneiform Tablet Kt 75/k 95,Kt 75/k 95 | Cuneiform Tablet Kt 75/k 95,,e1efab02-aac5-4bd5-9311-db209f331fbe,B008827
oare_id,e1f12e10-d054-44b8-ae8c-3567dd8fc0c4,Q1368309,1368309,Cuneiform Tablet Kt 94/k 519,Kt 94/k 519 | Cuneiform Tablet Kt 94/k 519,,e1f12e10-d054-44b8-ae8c-3567dd8fc0c4,B008828
oare_id,e1fe0bee-a0ba-c988-61a0-cd51e0dd0029,Q1370043,1370043,Cuneiform Tablet BIN 6 5 (NBC 3813),BIN 6 5 | P289582 | Cuneiform Tablet BIN 6 5 (NBC 3813),P289582,e1fe0bee-a0ba-c988-61a0-cd51e0dd0029,B010576
oare_id,e202ac3b-131c-b35c-a9ca-79accffd628e,Q1370302,1370302,Cuneiform Tablet BIN 4 168 (NBC 3683),BIN 4 168 | P293877 | Cuneiform Tablet BIN 4 168 (NBC 3683),P293877,e202ac3b-131c-b35c-a9ca-79accffd628e,B010838
oare_id,e2030a3e-9f2c-43e1-926b-8975c8b8ac50,Q1362614,1362614,Cuneiform Tablet Kt 94/k 844 (AKT 6a 244),Kt 94/k 844 | AKT 6a 244 | P499051 | Cuneiform Tablet Kt 94/k 844 (AKT 6a 244),P499051,e2030a3e-9f2c-43e1-926b-8975c8b8ac50,B003126
