repair_status,cdli_id,live_cdli_id,factgrid_qid,artifact_label,live_label_en,live_description_en,live_period_property,live_period_qid,live_period_label,expected_period_label,correct_period_qid,repair_note,removed_claim_ids,new_claim_id,write_status,write_error
ready,535822,P535822,Q2164248,"AKT 7a, 007","Cuneiform Tablet AKT 7a, 007",,P853,Q512152,Old Babylonian Period,Old Assyrian Period,Q512151,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2164248$99A9C9E4-40DC-4ECF-B579-99F0A3541EB0,Q2164248$E7AD019D-6344-4C34-907F-B1976CD52321,written,
ready,535859,P535859,Q1363559,"AKT 7a, 042",Cuneiform Tablet Kt 88/k 137 (AKT 7a 42),,P853,Q512152,Old Babylonian Period,Old Assyrian Period,Q512151,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q1363559$CD53B38C-2131-47F8-9585-705C53334123,Q1363559$F502628B-28B4-463C-8C07-E5DB46194AC8,written,
ready,535875,P535875,Q1368364,"AKT 7a, 058",Cuneiform Tablet Kt 88/k 309 (AKT 7a 58),,P853,Q512152,Old Babylonian Period,Old Assyrian Period,Q512151,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q1368364$526CBBE5-14FA-429F-970C-12E31ECA18C6,Q1368364$EACDC025-B0FD-43FB-8C21-35480123F429,written,
ready,535930,P535930,Q1367165,"AKT 7a, 112",Cuneiform Tablet Kt 88/k 152 (AKT 7a 112),,P853,Q512152,Old Babylonian Period,Old Assyrian Period,Q512151,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q1367165$08F773A0-D4CF-45F0-A547-B65656E37EDB,Q1367165$9F784394-8A09-46F5-B304-BE9471A03B19,written,
ready,535967,P535967,Q1363974,"AKT 7a, 149",Cuneiform Tablet Kt 88/k 677 (AKT 7a 149),,P853,Q512152,Old Babylonian Period,Old Assyrian Period,Q512151,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q1363974$4ABB0168-A351-482D-B8FF-C37349FAB74A,Q1363974$D8434559-18C9-4B34-9698-DCC0579A3273,written,
ready,535988,P535988,Q1365595,"AKT 7a, 170",Cuneiform Tablet Kt 88/k 47 (AKT 7a 170),,P853,Q512152,Old Babylonian Period,Old Assyrian Period,Q512151,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q1365595$E97F8670-5FD7-4924-B2D6-2A1B07CD7B35,Q1365595$54D3C0FF-F6F2-482F-97F3-66E2C6D2A8F6,written,
ready,536058,P536058,Q1365085,"AKT 7a, 235",Cuneiform Tablet Kt 88/k 41 (AKT 7a 235),,P853,Q512152,Old Babylonian Period,Old Assyrian Period,Q512151,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q1365085$E83A141E-BD3E-4315-BE92-82DF9172D009,Q1365085$57539695-462A-4DDB-9999-A2A44988E0B8,written,
ready,536074,P536074,Q1363785,"AKT 7a, 251",Cuneiform Tablet Kt 88/k 729 (AKT 7a 251),,P853,Q512152,Old Babylonian Period,Old Assyrian Period,Q512151,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q1363785$0EE85A43-025A-4005-8FAD-B9CE95E9264A,Q1363785$6D49FA1A-D454-4762-A6D3-92760DB2BBA5,written,
ready,536131,P536131,Q1364955,"AKT 7a, 305",Cuneiform Tablet Kt 88/k 183 (AKT 7a 305),,P853,Q512152,Old Babylonian Period,Old Assyrian Period,Q512151,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q1364955$E843C01F-8FB8-461A-9626-41715837AD4A,Q1364955$CC3A5FA9-09EB-49AE-952E-367E0DCA1F54,written,
ready,536218,P536218,Q1368264,"AKT 8, 083",Cuneiform Tablet Kt 92/k 152 (AKT 8 83),,P853,Q512152,Old Babylonian Period,Old Assyrian Period,Q512151,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q1368264$A8704D07-48C2-452E-9D98-09C2BA9DB3E0,Q1368264$64F7EC1E-0BA5-42BF-A77C-41027E0C1838,written,
ready,536263,P536263,Q1364517,"AKT 8, 128",Cuneiform Tablet Kt 91/k 324 (AKT 8 128),,P853,Q512152,Old Babylonian Period,Old Assyrian Period,Q512151,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q1364517$9AF8093E-9C4E-4D32-A330-78FB9348D185,Q1364517$F22EB3AB-27C1-4361-BFBB-3EA304AAD4BB,written,
ready,536326,P536326,Q1363423,"AKT 8, 193",Cuneiform Tablet Kt 91/k 503 (AKT 8 193),,P853,Q512152,Old Babylonian Period,Old Assyrian Period,Q512151,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q1363423$E3F78358-0C48-44D0-A049-7886F09652BE,Q1363423$E9DE8F3E-2E55-4A31-AB34-7FED79C46CD1,written,
ready,536408,P536408,Q1362967,"AKT 8, 276",Cuneiform Tablet Kt 91/k 500 (AKT 8 276),,P853,Q512152,Old Babylonian Period,Old Assyrian Period,Q512151,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q1362967$D290BF70-9FB4-4E1B-9003-5E22C2AAA488,Q1362967$EFBAB8EA-C1A0-452D-A9E3-3DAD81F7888E,written,
ready,536424,P536424,Q1363625,"AKT 8, 292",Cuneiform Tablet Kt 91/k 498 (AKT 8 292),,P853,Q512152,Old Babylonian Period,Old Assyrian Period,Q512151,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q1363625$FCEDE66A-3A93-4B21-AD78-DFCB45CD7107,Q1363625$F36CE878-D38E-4931-AE26-D3593C7C4E2B,written,
ready,536561,P536561,Q1367696,"AKT 9a, 057",Cuneiform Tablet Kt c/k 1508 (AKT 9a 57),,P853,Q512152,Old Babylonian Period,Old Assyrian Period,Q512151,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q1367696$A58481AE-16A3-49E8-AFA7-DE4DD36B102B,Q1367696$CF6B68F3-3678-4A5C-BC81-A95C52FAD095,written,
ready,536633,P536633,Q1363777,"AKT 9a, 130",Cuneiform Tablet Kt c/k 1264 (AKT 9a 130),,P853,Q512152,Old Babylonian Period,Old Assyrian Period,Q512151,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q1363777$35F6ED59-5AF4-4C8D-AF78-84EA655D101F,Q1363777$812DA025-5CD0-4328-8431-E5B65EAEAA7E,written,
ready,536648,P536648,Q1366994,"AKT 9a, 145",Cuneiform Tablet Kt c/k 884 (AKT 9a 145),,P853,Q512152,Old Babylonian Period,Old Assyrian Period,Q512151,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q1366994$EEA8BFD3-C3C3-4109-A549-3A6FA85905DA,Q1366994$E30FF2A1-1A44-4BA0-B283-00A885842B86,written,
ready,536776,P536776,Q1368722,"AKT 11a, 041",Cuneiform Tablet Kt 92/k 407 (AKT 11a 41),,P853,Q512152,Old Babylonian Period,Old Assyrian Period,Q512151,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q1368722$CE1AA1F1-98B9-4123-82EC-B81FB0150B64,Q1368722$A261091E-DF4B-471E-8E66-1EBAB024E5C1,written,
ready,536799,P536799,Q1365088,"AKT 11a, 064",Cuneiform Tablet Kt 92/k 444 (AKT 11a 64),,P853,Q512152,Old Babylonian Period,Old Assyrian Period,Q512151,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q1365088$E6839A3C-49AD-4787-8D73-D005248B1056,Q1365088$D1634555-3720-4269-BC7E-088D0A75E6B4,written,
ready,536832,P536832,Q1366196,"AKT 11a, 097",Cuneiform Tablet Kt 92/k 487 (AKT 11a 97),,P853,Q512152,Old Babylonian Period,Old Assyrian Period,Q512151,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q1366196$3C60ACEC-5388-402B-9D81-E291B8E9CA43,Q1366196$AEC7DAC4-E9C5-4A66-895D-ED3F1B9F51D4,written,
ready,536849,P536849,Q1365798,"AKT 11a, 114",Cuneiform Tablet Kt 92/k 698 (AKT 11a 114),,P853,Q512152,Old Babylonian Period,Old Assyrian Period,Q512151,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q1365798$A1359682-7E25-4E0A-A5A2-85B4B9EC27DC,Q1365798$67673C08-BF32-419F-9698-6CECBF470028,written,
ready,536977,P536977,Q1367304,"AMMY 2006, 150-151",Cuneiform Tablet Kt j/k 431,,P853,Q512152,Old Babylonian Period,Old Assyrian Period,Q512151,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q1367304$8FF6DD5F-AA73-4172-A1EA-AE626A262C42,Q1367304$62A5908B-001F-48CF-9C67-E19A734E682F,written,
ready,536998,P536998,Q2162983,ARK 263,Cuneiform Tablet ARK 263,,P853,Q512152,Old Babylonian Period,Old Assyrian Period,Q512151,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2162983$49D8C64D-C95C-4971-B73E-F38AD595AF45,Q2162983$3CF220E0-A1E4-4C9D-A112-B135408FA5F1,written,
ready,537022,P537022,Q2166719,"ArAn 16/2, 299-303","Cuneiform Tablet ArAn 16/2, 299-303",,P853,Q512152,Old Babylonian Period,Old Assyrian Period,Q512151,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2166719$16EA8DAA-A394-4EED-82E4-D2C655F6A15E,Q2166719$474AB6A8-F161-4CCC-A9AB-22BD39916F19,written,
ready,537059,P537059,Q2164958,CDLI Seals 015446 (physical),Cuneiform Artifact CDLI Seals 015446 (physical),,P853,Q512153,Middle Hittite Period,Old Babylonian Period,Q512152,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2164958$6FC02712-97FA-4A93-82D5-53E850567009,Q2164958$F67135FD-F434-4C68-9ACA-8DA47ECA948B,written,
ready,537063,P537063,Q2169033,CDLI Seals 015450 (physical),Cuneiform Artifact CDLI Seals 015450 (physical),,P853,Q512155,Middle Assyrian Period,Middle Babylonian Period,Q512154,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2169033$B5F46307-4188-409C-8E36-FEB78E932079,Q2169033$A1D7843F-99A1-418A-B60D-CF5359C402F4,written,
ready,537720,P537720,Q2163125,CDLI Seals 017004 (physical),Cuneiform Artifact CDLI Seals 017004 (physical),,P853,Q512159,Late Babylonian Period,Neo-Assyrian Period,Q512158,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2163125$6A4A9B3E-DC6C-429E-A289-8A31E54DA5C4,Q2163125$312B902D-DA94-4061-85B1-35DA5102EF15,written,
ready,537825,P537825,Q2169544,CDLI Seals 017057 (physical),Cuneiform Artifact CDLI Seals 017057 (physical),,P853,Q512149,Isin-Larsa Period,Ur III Period,Q512148,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2169544$87A0A5DD-BA55-4AD0-B9C8-26BB24CC162C,Q2169544$2B1050A2-AA35-4E8B-8C96-34D1160DF6D2,written,
ready,537833,P537833,Q2143445,CDLI Seals 017065 (physical),Cuneiform Artifact CDLI Seals 017065 (physical),,P853,Q512149,Isin-Larsa Period,Ur III Period,Q512148,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2143445$4A295E82-B831-4871-AE9C-DB1F44C4A16B,Q2143445$731D0754-BA52-4A49-BDBB-DA3B81A1A211,written,
ready,537921,P537921,Q2166988,CDLI Seals 017096 (physical),Cuneiform Artifact CDLI Seals 017096 (physical),,P853,Q512149,Isin-Larsa Period,Ur III Period,Q512148,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2166988$085F3EE7-EB2D-4F20-ADA8-751143E7CE75,Q2166988$8A3720F0-0D27-49C0-8CC8-5740C1E0EE79,written,
ready,537999,P537999,Q2146521,CDLI Seals 017174 (physical),Cuneiform Artifact CDLI Seals 017174 (physical),,P853,Q512162,Persian Period,Neo-Babylonian Period,Q512161,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2146521$A96BC20D-3F52-4CD9-BB9F-5F6BDBA45404,Q2146521$BDC10514-3AB6-43D7-B032-03F42108B684,written,
ready,538007,P538007,Q2169957,CDLI Seals 017182 (physical),Cuneiform Artifact CDLI Seals 017182 (physical),,P853,Q512153,Middle Hittite Period,Old Babylonian Period,Q512152,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2169957$F59693BB-E4C2-4916-ABC1-DDF8DB7D989C,Q2169957$C0EBB02C-6948-403D-BAB4-B686AF1BAD1E,written,
ready,538046,P538046,Q2167670,CDLI Seals 017221 (physical),Cuneiform Artifact CDLI Seals 017221 (physical),,P853,Q512149,Isin-Larsa Period,Ur III Period,Q512148,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2167670$59F975B1-8849-4293-A1E2-360A15C4F7AA,Q2167670$71BCCFB5-A652-48C6-A09B-68A9593DB08B,written,
ready,538050,P538050,Q2158931,CDLI Seals 017225 (physical),Cuneiform Artifact CDLI Seals 017225 (physical),,P853,Q512153,Middle Hittite Period,Old Babylonian Period,Q512152,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2158931$DA2C690A-C79E-4780-BEB5-CD8312BF7BA2,Q2158931$41D2D278-07D3-4770-8666-E3F0F256A758,written,
ready,538379,P538379,Q2169788,CDLI Seals 017554 (physical),Cuneiform Artifact CDLI Seals 017554 (physical),,P853,Q512159,Late Babylonian Period,Neo-Assyrian Period,Q512158,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2169788$571A013A-B6F0-47E7-A7BA-40EA73801915,Q2169788$D9B4A1F9-152B-4D05-BB8E-90C226D6E154,written,
ready,538380,P538380,Q2047347,CDLI Seals 017555 (physical),Cuneiform Artifact CDLI Seals 017555 (physical),,P853,Q512159,Late Babylonian Period,Neo-Assyrian Period,Q512158,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2047347$1E013C6E-DD65-49EE-B6EC-22C061ED6ED6,Q2047347$882D0FAD-A2C4-4AB5-B7F5-DFB7ABB6E53F,written,
ready,538396,P538396,Q2169017,CDLI Seals 017571 (physical),Cuneiform Artifact CDLI Seals 017571 (physical),,P853,Q512159,Late Babylonian Period,Neo-Assyrian Period,Q512158,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2169017$67E22DE3-90AA-47FB-BA1B-D07EB1B514BE,Q2169017$CA77ABB6-9B6A-4253-8C36-84B779C79687,written,
ready,538400,P538400,Q2154952,CDLI Seals 017575 (physical),Cuneiform Artifact CDLI Seals 017575 (physical),,P853,Q512159,Late Babylonian Period,Neo-Assyrian Period,Q512158,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2154952$0B2A2577-3F46-45AE-BD66-55914279EFFF,Q2154952$FFE4782B-63C3-422A-92D8-1336E5C69DF8,written,
ready,538416,P538416,Q2167840,CDLI Seals 017591 (physical),Cuneiform Artifact CDLI Seals 017591 (physical),,P853,Q512159,Late Babylonian Period,Neo-Assyrian Period,Q512158,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2167840$2A5FB74A-03A8-4A19-973F-77C325C32BB1,Q2167840$21603E8E-6BB1-4ED2-A431-9F1BEF22A2C4,written,
ready,538441,P538441,Q2165732,CDLI Seals 017616 (physical),Cuneiform Artifact CDLI Seals 017616 (physical),,P853,Q512159,Late Babylonian Period,Neo-Assyrian Period,Q512158,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2165732$6126843F-E73E-40FD-9833-25FB55B65E69,Q2165732$7815EB9F-C7BF-4413-911A-84B6D1564BFA,written,
ready,538457,P538457,Q2170101,CDLI Seals 017632 (physical),Cuneiform Artifact CDLI Seals 017632 (physical),,P853,Q512162,Persian Period,Neo-Babylonian Period,Q512161,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2170101$1BED4413-6C7B-4EB8-A90B-341510140C04,Q2170101$A344D4F7-BF20-4446-BBEE-7C458148C7A2,written,
ready,538504,P538504,Q2165944,CDLI Seals 017679 (physical),Cuneiform Artifact CDLI Seals 017679 (physical),,P853,Q512153,Middle Hittite Period,Old Babylonian Period,Q512152,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2165944$1B877309-4349-4A89-B6E3-8B4B11D76F83,Q2165944$A1FD6D3E-4591-4612-B2A8-86F65FAB35CF,written,
ready,538545,P538545,Q2159656,CDLI Seals 017720 (physical),Cuneiform Artifact CDLI Seals 017720 (physical),,P853,Q512153,Middle Hittite Period,Old Babylonian Period,Q512152,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2159656$C572B7B2-0A32-4C8A-B1F3-C7D5E007E3DC,Q2159656$7D7A1EF4-EFCB-4735-B681-AFD096A6786F,written,
ready,538553,P538553,Q2017321,CDLI Seals 017728 (physical),Cuneiform Artifact CDLI Seals 017728 (physical),,P853,Q512153,Middle Hittite Period,Old Babylonian Period,Q512152,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2017321$A1E2EF69-C386-47A0-B201-275B8EB0FFA7,Q2017321$11683BBA-5A86-4D45-A554-DC00316CF5E3,written,
ready,538768,P538768,Q2167565,CDLI Seals 017943 (physical),Cuneiform Artifact CDLI Seals 017943 (physical),,P853,Q512149,Isin-Larsa Period,Ur III Period,Q512148,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2167565$31C2E122-6034-450B-BD98-36924657E703,Q2167565$CEFAE635-3839-4893-8ACC-DF2F5C11E23B,written,
ready,538787,P538787,Q2166617,CDLI Seals 017963 (physical),Cuneiform Artifact CDLI Seals 017963 (physical),,P853,Q512151,Old Assyrian Period,Early Old Babylonian Period,Q512150,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2166617$ED3A190C-435B-4EDD-89B0-AD8C7EFB86E6,Q2166617$25F70096-26E0-4BAA-B0C7-F8FA404F4C4D,written,
ready,538904,P538904,Q2170228,CDLI Seals 018082 (physical),Cuneiform Artifact CDLI Seals 018082 (physical),,P853,Q512149,Isin-Larsa Period,Ur III Period,Q512148,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2170228$3B727DAD-B9F6-4BF8-9A2F-D14C4CFFAB5B,Q2170228$F66F7B66-6D68-4D83-8CC2-E68D10DB015F,written,
ready,538969,P538969,Q2163739,CDLI Seals 018147 (physical),Cuneiform Artifact CDLI Seals 018147 (physical),,P853,Q512153,Middle Hittite Period,Old Babylonian Period,Q512152,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2163739$716BCBFD-5EB1-48C3-97F2-DB10C90BCEF9,Q2163739$10FF18BE-730D-4463-9AA1-5C4580C1BC5B,written,
ready,538986,P538986,Q2163341,CDLI Seals 018164 (physical),Cuneiform Artifact CDLI Seals 018164 (physical),,P853,Q512153,Middle Hittite Period,Old Babylonian Period,Q512152,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2163341$B65BDF2F-197D-42C9-B897-DDCF68E23C2D,Q2163341$48657AE6-CA95-440D-B118-ACF1ED5A2DAC,written,
ready,539010,P539010,Q2162458,CDLI Seals 018188 (physical),Cuneiform Artifact CDLI Seals 018188 (physical),,P853,Q512156,Middle Elamite Period,Middle Assyrian Period,Q512155,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2162458$2A2FDB21-DED3-427C-81C5-EE2C453A17FF,Q2162458$CD95D52D-28E6-4299-A62D-66D2C3F4E0BC,written,
ready,539047,P539047,Q2165197,CDLI Seals 018225 (physical),Cuneiform Artifact CDLI Seals 018225 (physical),,P853,Q512149,Isin-Larsa Period,Ur III Period,Q512148,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2165197$6DC71142-EED8-46C0-9E26-116A07B593CA,Q2165197$75AFFBF3-2CF1-4836-8925-20214A875056,written,
ready,539084,P539084,Q2147888,CDLI Seals 018262 (physical),Cuneiform Artifact CDLI Seals 018262 (physical),,P853,Q512153,Middle Hittite Period,Old Babylonian Period,Q512152,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2147888$F52296B1-C461-4733-9F81-CA8622B852C9,Q2147888$F80C4ED6-94C8-471A-A4B9-D828E2366ED9,written,
ready,539342,P539342,Q2168511,CDLI Seals 018520 (physical),Cuneiform Artifact CDLI Seals 018520 (physical),,P853,Q512156,Middle Elamite Period,Middle Assyrian Period,Q512155,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2168511$32B413C0-2197-428B-A3F9-23613A4F731E,Q2168511$63518432-A2F4-4F5C-9EFD-FD3A4ADBF378,written,
ready,539354,P539354,Q2165098,CDLI Seals 018799 (physical),Cuneiform Artifact CDLI Seals 018799 (physical),,P853,Q512155,Middle Assyrian Period,Uruk III Period,Q512134,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2165098$4C772371-BD64-4EBC-8DD1-38F3E30F408E,Q2165098$82AE5F7D-5495-4504-8D5F-1D32E69E0FB2,written,
ready,539657,P539657,Q2167967,CDLI Seals 018777 (physical),Cuneiform Artifact CDLI Seals 018777 (physical),,P853,Q512147,Harappan Period,Lagash II Period,Q512146,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2167967$D4F4C7D7-E1AD-4034-972E-9B44174D06F5,Q2167967$779488D0-1AA8-4306-A675-8C398177A959,written,
ready,539694,P539694,Q2163321,CDLI Seals 018876 (physical),Cuneiform Artifact CDLI Seals 018876 (physical),,P853,Q512153,Middle Hittite Period,Old Babylonian Period,Q512152,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2163321$749C6696-F3B9-4015-856E-A80664CD1733,Q2163321$0FBC535A-E32E-47F9-8F13-74A4B4DE52CF,written,
